,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
5883,7988,-592209719229.1049,1776629156306.028,0.8,median,wk_9_10,poly,10,3,100
3514,7990,-592217517352.1288,1776652550675.0535,0.8,median,wk_9_10,poly,0.1,3,100
5663,7991,-592223029082.5842,1776669085866.3994,0.8,median,wk_9_10,poly,1,3,0.01
8891,7991,-592223029082.5842,1776669085866.3994,0.8,median,wk_9_10,poly,1,3,1000
1989,7991,-592223029082.5842,1776669085866.3994,0.8,median,wk_9_10,poly,1,3,100
67,7991,-592223029082.5842,1776669085866.3994,0.8,median,wk_9_10,poly,1,3,1
9233,7995,-664339040160.253,1993017118909.8308,0.9,median,wk_10,poly,0.1,3,1
2232,7996,-707822705819.6912,2123468116767.2595,0.8,median,all,poly,0.01,4,100
4511,7996,-707822705819.6912,2123468116767.2595,0.8,median,all,poly,0.01,4,1000
1911,7998,-708256067377.3943,2124768201440.392,0.8,median,all,poly,10,4,0.1
6881,7998,-708256067377.3943,2124768201440.392,0.8,median,all,poly,10,4,1000
6801,7998,-708256067377.3943,2124768201440.392,0.8,median,all,poly,10,4,1
8994,7998,-708256067377.3943,2124768201440.392,0.8,median,all,poly,10,4,100
1744,7998,-708256067377.3943,2124768201440.392,0.8,median,all,poly,10,4,0.01
283,8003,-708298126683.506,2124894379358.6943,0.8,median,all,poly,0.1,4,1
6867,8003,-708298126683.506,2124894379358.6943,0.8,median,all,poly,0.1,4,10
3469,8005,-708319031095.8191,2124957092595.6448,0.8,median,all,poly,1,4,0.01
3114,8006,-708365379324.0455,2125096137280.3125,0.8,median,all,poly,100,4,1000
3275,8006,-708365379324.0455,2125096137280.3125,0.8,median,all,poly,100,4,100
2039,8008,-760837903224.4448,2282513707737.471,0.7,median,wk_9_10,poly,0.1,3,100
6369,8009,-760863890956.2094,2282591670932.7876,0.7,median,wk_9_10,poly,10,3,0.1
6572,8009,-760863890956.2094,2282591670932.7876,0.7,median,wk_9_10,poly,10,3,100
521,8009,-760863890956.2094,2282591670932.7876,0.7,median,wk_9_10,poly,10,3,1
4316,8009,-760863890956.2094,2282591670932.7876,0.7,median,wk_9_10,poly,10,3,0.01
9512,8013,-760916563024.0968,2282749687136.506,0.7,median,wk_9_10,poly,1,3,0.01
758,8013,-760916563024.0968,2282749687136.506,0.7,median,wk_9_10,poly,1,3,100
2805,8013,-760916563024.0968,2282749687136.506,0.7,median,wk_9_10,poly,1,3,0.1
5313,8016,-760940811255.8783,2282822431831.762,0.7,median,wk_9_10,poly,100,3,10
4526,8016,-760940811255.8783,2282822431831.762,0.7,median,wk_9_10,poly,100,3,0.1
6192,8016,-760940811255.8783,2282822431831.762,0.7,median,wk_9_10,poly,100,3,1
4859,8016,-760940811255.8783,2282822431831.762,0.7,median,wk_9_10,poly,100,3,100
7318,8020,-774533113788.047,2323599340731.6323,0.8,most_frequent,all,poly,0.01,4,0.01
940,8021,-791988219929.5803,2375964659205.0464,0.9,median,all,poly,0.01,4,0.01
7105,8022,-794278061869.172,2382834182426.1294,0.9,mean,wk_10,poly,0.1,3,1
1307,8023,-821574523035.7937,2464723568825.351,0.6,most_frequent,wk_9_10,poly,0.01,5,0.1
4691,8024,-823233346920.5961,2469700040125.6133,0.8,median,all,poly,0.01,4,1
763,8025,-865803444200.5349,2597410332003.545,0.85,mean,all,poly,0.01,4,0.01
3128,8026,-870452578805.8704,2611357734442.4805,0.95,median,wk_9_10,poly,0.1,3,1000
7363,8026,-870452578805.8704,2611357734442.4805,0.95,median,wk_9_10,poly,0.1,3,100
8342,8026,-870452578805.8704,2611357734442.4805,0.95,median,wk_9_10,poly,0.1,3,10
2851,8029,-870460289001.0096,2611380865027.83,0.95,median,wk_9_10,poly,0.01,3,1000
4516,8030,-870463939140.3591,2611391815445.928,0.95,median,wk_9_10,poly,100,3,100
1925,8031,-870483322908.5925,2611449966750.439,0.95,median,wk_9_10,poly,10,3,1000
6793,8031,-870483322908.5925,2611449966750.439,0.95,median,wk_9_10,poly,10,3,1
3752,8033,-870485831310.6833,2611457491956.896,0.95,median,wk_9_10,poly,1,3,100
5116,8033,-870485831310.6833,2611457491956.896,0.95,median,wk_9_10,poly,1,3,1
6684,8033,-870485831310.6833,2611457491956.896,0.95,median,wk_9_10,poly,1,3,1000
253,8036,-871515666753.7532,2614546834082.6416,0.7,most_frequent,wk_10,poly,0.1,3,100
5657,8037,-871614029582.0708,2614841922556.2886,0.7,most_frequent,wk_10,poly,1,3,0.1
9181,8038,-889831910111.5947,2669495710138.976,0.8,mean,wk_10,poly,100,3,1
3425,8039,-889831911546.9254,2669495714444.8296,0.8,mean,wk_10,poly,100,3,0.1
1317,8040,-889836009841.3096,2669508009327.6543,0.8,mean,wk_10,poly,10,3,10
8696,8041,-889836009849.364,2669508009351.869,0.8,mean,wk_10,poly,10,3,0.01
5487,8042,-889836956119.14,2669510848161.8857,0.8,mean,wk_10,poly,0.1,3,1000
5503,8043,-911151578681.3469,2733454735285.303,0.9,median,all,poly,0.01,4,0.1
7504,8044,-913139444680.1855,2739418333754.172,0.95,median,wk_9_10,poly,0.01,4,0.1
2025,8045,-1008824579685.2039,3026473738670.6045,0.85,most_frequent,wk_10,poly,0.01,4,10
894,8046,-1028794186030.1598,3086382544198.72,0.7,most_frequent,wk_10,poly,0.1,3,10
2117,8047,-1032766588335.766,3098299764374.4146,0.9,mean,all,poly,0.01,4,0.01
6025,8048,-1097419087610.6833,3292257262547.387,0.7,most_frequent,wk_9_10,poly,0.01,5,0.01
3152,8049,-1135013395406.6228,3405040185936.2236,0.9,most_frequent,wk_10,poly,0.01,5,0.1
6198,8050,-1139709713030.6924,3419129138527.6,0.95,median,all,poly,0.01,4,0.01
8281,8051,-1191670131102.4404,3575010342343.814,0.6,median,wk_10,poly,1,3,10
3691,8052,-1264012673066.832,3792038018924.9727,0.7,most_frequent,wk_10,poly,0.01,5,1
1384,8053,-1322609169544.5457,3967827508002.8394,0.95,mean,all,poly,0.01,4,0.01
4583,8054,-1348255069574.0388,4044765208247.466,0.6,mean,wk_10,poly,0.01,4,100
5486,8055,-1355714611661.192,4067143834699.1245,0.7,median,wk_10,poly,0.01,6,0.01
4041,8056,-1378405431413.1753,4135216293954.876,0.85,median,all,poly,0.01,4,0.1
3560,8057,-1420681281943.7266,4262043797707.5986,0.6,most_frequent,wk_9_10,poly,100,3,0.1
2502,8057,-1420681281943.7266,4262043797707.5986,0.6,most_frequent,wk_9_10,poly,100,3,1000
260,8059,-1422249635643.7515,4266748858766.2007,0.6,most_frequent,wk_9_10,poly,10,3,10
322,8059,-1422249635643.7515,4266748858766.2007,0.6,most_frequent,wk_9_10,poly,10,3,100
4258,8059,-1422249635643.7515,4266748858766.2007,0.6,most_frequent,wk_9_10,poly,10,3,0.01
9211,8062,-1422468259075.6177,4267404729061.3384,0.6,most_frequent,wk_9_10,poly,1,3,100
5209,8063,-1450866334918.2854,4352599004115.9414,0.95,median,all,poly,0.1,4,0.01
2821,8063,-1450866334918.2854,4352599004115.9414,0.95,median,all,poly,0.1,4,10
1316,8063,-1450866334918.2854,4352599004115.9414,0.95,median,all,poly,0.1,4,1000
486,8066,-1451022495030.712,4353067484453.285,0.95,median,all,poly,100,4,0.01
3323,8066,-1451022495030.712,4353067484453.285,0.95,median,all,poly,100,4,10
7518,8068,-1451095058663.2183,4353285175350.719,0.95,median,all,poly,10,4,100
3015,8068,-1451095058663.2183,4353285175350.719,0.95,median,all,poly,10,4,0.1
279,8070,-1451116006454.8137,4353348018725.526,0.95,median,all,poly,1,4,0.1
439,8070,-1451116006454.8137,4353348018725.526,0.95,median,all,poly,1,4,10
4556,8070,-1451116006454.8137,4353348018725.526,0.95,median,all,poly,1,4,100
4046,8073,-1451183859417.175,4353551577612.6733,0.95,median,all,poly,0.01,4,100
3988,8073,-1451183859417.175,4353551577612.6733,0.95,median,all,poly,0.01,4,1000
9993,8075,-1455059139784.5261,4365177393424.0737,0.85,median,wk_10,poly,1,3,0.1
8549,8076,-1455077317945.3535,4365231927906.5566,0.85,median,wk_10,poly,1,3,10
4520,8077,-1455088509473.363,4365265502489.8477,0.85,median,wk_10,poly,100,3,100
3411,8078,-1455091234868.5464,4365273678675.4814,0.85,median,wk_10,poly,100,3,10
3486,8079,-1455091574212.37,4365274696706.9414,0.85,median,wk_10,poly,100,3,0.01
5976,8080,-1455157380813.3853,4365472116507.7524,0.85,median,wk_10,poly,10,3,1000
3840,8081,-1475644878168.4536,4426934547473.798,0.95,mean,wk_10,poly,0.1,3,100
8830,8082,-1475644878168.4634,4426934547473.827,0.95,mean,wk_10,poly,0.1,3,1000
8998,8083,-1475667182570.3425,4427001460674.665,0.95,mean,wk_10,poly,1,3,0.1
