,Rank,CV score (mean),CV score (standard deviation),Target imputation,PCA prop. var.,Imputer strategy,Feature subset,SVM kernel,SVM gamma,SVM degree,SVM C
302,1,41.75513749601443,46.261432475243396,KNN Imputation,0.6,median,wk_9_10,rbf,0.01,4,10
9158,2,41.75513749601443,46.261432475243396,KNN Imputation,0.6,median,wk_9_10,rbf,0.01,2,10
7994,3,41.75513749601443,46.261432475243396,KNN Imputation,0.6,median,wk_9_10,rbf,0.01,6,10
646,4,42.02818489750282,26.758605265131724,No Imputation,0.7,median,wk_10,rbf,0.1,3,10
4252,5,42.02818489750282,26.758605265131724,No Imputation,0.7,median,wk_10,rbf,0.1,4,10
5643,6,42.02818489750282,26.758605265131724,No Imputation,0.7,median,wk_10,rbf,0.1,6,10
9771,7,42.02837747420711,26.860295137928496,No Imputation,0.7,median,wk_9_10,rbf,0.1,2,1000
9726,8,42.02837747420711,26.860295137928496,No Imputation,0.7,median,wk_9_10,rbf,0.1,4,1000
4154,9,42.02837747420711,26.860295137928496,No Imputation,0.7,median,wk_9_10,rbf,0.1,6,100
3565,10,42.02837747420711,26.860295137928496,No Imputation,0.7,median,wk_9_10,rbf,0.1,2,100
1899,11,42.02837747420711,26.860295137928496,No Imputation,0.7,median,wk_9_10,rbf,0.1,3,1000
1597,12,42.098585592584605,42.5286515720169,KNN Imputation,0.7,median,wk_9_10,rbf,0.01,4,10
7588,13,42.098585592584605,42.5286515720169,KNN Imputation,0.7,median,wk_9_10,rbf,0.01,2,10
3177,14,42.098585592584605,42.5286515720169,KNN Imputation,0.7,median,wk_9_10,rbf,0.01,6,10
859,15,42.098585592584605,42.5286515720169,KNN Imputation,0.7,median,wk_9_10,rbf,0.01,3,10
3668,16,42.26214366575924,44.29969459996165,KNN Imputation,0.6,mean,wk_9_10,rbf,0.01,5,10
3762,17,42.26214366575924,44.29969459996165,KNN Imputation,0.6,mean,wk_9_10,rbf,0.01,3,10
3467,18,42.26214366575924,44.29969459996165,KNN Imputation,0.6,mean,wk_9_10,rbf,0.01,4,10
2511,19,42.26214366575924,44.29969459996165,KNN Imputation,0.6,mean,wk_9_10,rbf,0.01,2,10
6619,20,42.630316397660174,30.43228526236616,No Imputation,0.6,median,wk_9_10,rbf,0.1,2,100
5637,21,42.630316397660174,30.43228526236616,No Imputation,0.6,median,wk_9_10,rbf,0.1,3,100
3389,22,42.630316397660174,30.43228526236616,No Imputation,0.6,median,wk_9_10,rbf,0.1,5,100
6172,23,42.66776775665441,29.679033840561573,KNN Imputation,0.6,median,wk_10,rbf,0.01,2,10
7689,24,42.66776775665441,29.679033840561573,KNN Imputation,0.6,median,wk_10,rbf,0.01,6,10
5398,25,42.66776775665441,29.679033840561573,KNN Imputation,0.6,median,wk_10,rbf,0.01,4,10
8334,26,42.66776775665441,29.679033840561573,KNN Imputation,0.6,median,wk_10,rbf,0.01,3,10
9403,27,42.720847322160665,40.07599481245062,No Imputation,0.6,mean,wk_9_10,rbf,0.01,3,10
4493,28,42.720847322160665,40.07599481245062,No Imputation,0.6,mean,wk_9_10,rbf,0.01,2,10
4839,29,43.36269081625499,26.93350647406129,No Imputation,0.7,median,wk_9_10,rbf,0.1,4,10
3522,30,43.36269081625499,26.93350647406129,No Imputation,0.7,median,wk_9_10,rbf,0.1,6,10
4733,31,43.36269081625499,26.93350647406129,No Imputation,0.7,median,wk_9_10,rbf,0.1,5,10
978,32,43.36269081625499,26.93350647406129,No Imputation,0.7,median,wk_9_10,rbf,0.1,2,10
809,33,43.37797830057781,25.915458693806578,No Imputation,0.6,median,wk_10,rbf,0.01,6,10
8139,34,43.37797830057781,25.915458693806578,No Imputation,0.6,median,wk_10,rbf,0.01,3,10
2028,35,43.37797830057781,25.915458693806578,No Imputation,0.6,median,wk_10,rbf,0.01,4,10
2100,36,43.85969241189058,29.852295137600876,KNN Imputation,0.6,mean,wk_10,rbf,0.01,3,10
2459,37,43.85969241189058,29.852295137600876,KNN Imputation,0.6,mean,wk_10,rbf,0.01,6,10
9749,38,43.86339492456479,28.642575763159847,No Imputation,0.6,median,wk_9_10,rbf,0.1,5,10
6313,39,43.86339492456479,28.642575763159847,No Imputation,0.6,median,wk_9_10,rbf,0.1,6,10
2163,40,43.91481282608686,26.87695144286902,No Imputation,0.7,median,wk_10,rbf,0.1,2,100
1808,41,43.91481282608686,26.87695144286902,No Imputation,0.7,median,wk_10,rbf,0.1,6,100
4126,42,43.91481282608686,26.87695144286902,No Imputation,0.7,median,wk_10,rbf,0.1,4,100
7358,43,43.91538284114852,26.87782712110286,No Imputation,0.7,median,wk_10,rbf,0.1,6,1000
9746,44,43.91538284114852,26.87782712110286,No Imputation,0.7,median,wk_10,rbf,0.1,4,1000
5164,45,44.13822405400488,28.031322340339226,No Imputation,0.7,mean,wk_9_10,rbf,0.1,5,1000
1807,46,44.13822405400488,28.031322340339226,No Imputation,0.7,mean,wk_9_10,rbf,0.1,2,1000
8449,47,44.13822405400488,28.031322340339226,No Imputation,0.7,mean,wk_9_10,rbf,0.1,5,100
224,48,44.21299675598797,40.39706327936424,KNN Imputation,0.7,mean,wk_9_10,rbf,0.01,3,10
1345,49,44.21299675598797,40.39706327936424,KNN Imputation,0.7,mean,wk_9_10,rbf,0.01,5,10
7023,50,44.21299675598797,40.39706327936424,KNN Imputation,0.7,mean,wk_9_10,rbf,0.01,4,10
7676,51,44.70188309553807,28.522360492651988,No Imputation,0.6,mean,wk_9_10,rbf,0.1,6,1000
2089,52,44.70188309553807,28.522360492651988,No Imputation,0.6,mean,wk_9_10,rbf,0.1,5,100
4908,53,44.70188309553807,28.522360492651988,No Imputation,0.6,mean,wk_9_10,rbf,0.1,4,1000
8955,54,44.70188309553807,28.522360492651988,No Imputation,0.6,mean,wk_9_10,rbf,0.1,3,100
3350,55,44.70188309553807,28.522360492651988,No Imputation,0.6,mean,wk_9_10,rbf,0.1,4,100
1668,56,44.70188309553807,28.522360492651988,No Imputation,0.6,mean,wk_9_10,rbf,0.1,2,100
6536,57,44.70188309553807,28.522360492651988,No Imputation,0.6,mean,wk_9_10,rbf,0.1,5,1000
5067,58,44.70188309553807,28.522360492651988,No Imputation,0.6,mean,wk_9_10,rbf,0.1,6,100
4991,59,45.49559909038786,27.388334396114267,No Imputation,0.7,mean,wk_9_10,rbf,0.1,5,10
2349,60,45.768245171092005,26.638575426171005,No Imputation,0.6,mean,wk_10,rbf,0.1,3,1000
2627,61,45.93956918230353,22.864241621410233,No Imputation,0.6,mean,wk_10,rbf,1,2,100
9898,62,45.93956918230353,22.864241621410233,No Imputation,0.6,mean,wk_10,rbf,1,5,100
6682,63,45.9395691823036,22.86424162141044,No Imputation,0.6,mean,wk_10,rbf,1,3,1000
7398,64,45.9395691823036,22.86424162141044,No Imputation,0.6,mean,wk_10,rbf,1,2,1000
7585,65,45.96084263193617,25.594751231802373,No Imputation,0.6,mean,wk_10,rbf,0.01,4,10
6169,66,45.96084263193617,25.594751231802373,No Imputation,0.6,mean,wk_10,rbf,0.01,5,10
3436,67,46.00444287063666,26.97708283893821,No Imputation,0.6,mean,wk_9_10,rbf,0.1,5,10
4092,68,46.00444287063666,26.97708283893821,No Imputation,0.6,mean,wk_9_10,rbf,0.1,6,10
5813,69,46.00444287063666,26.97708283893821,No Imputation,0.6,mean,wk_9_10,rbf,0.1,4,10
8145,70,46.027888960602645,43.6917097028155,No Imputation,0.6,most_frequent,wk_9_10,rbf,0.01,3,10
1105,71,46.027888960602645,43.6917097028155,No Imputation,0.6,most_frequent,wk_9_10,rbf,0.01,5,10
6347,72,46.027888960602645,43.6917097028155,No Imputation,0.6,most_frequent,wk_9_10,rbf,0.01,4,10
59,73,46.140437793583835,27.572302239711583,No Imputation,0.8,median,wk_10,rbf,0.1,3,10
8665,74,46.19840219233545,48.37979639550246,No Imputation,0.7,median,wk_9_10,rbf,0.01,4,10
1119,75,46.42162557060217,32.14585570189078,No Imputation,0.6,median,wk_10,rbf,0.1,6,10
4041,76,46.425948644560364,29.654157208516622,No Imputation,0.7,median,wk_10,rbf,0.01,4,10
4627,77,46.425948644560364,29.654157208516622,No Imputation,0.7,median,wk_10,rbf,0.01,6,10
3576,78,46.46160373603779,35.201361590541495,No Imputation,0.7,most_frequent,wk_9_10,rbf,0.1,5,1000
9879,79,46.46160373603779,35.201361590541495,No Imputation,0.7,most_frequent,wk_9_10,rbf,0.1,6,100
6390,80,46.46160373603779,35.201361590541495,No Imputation,0.7,most_frequent,wk_9_10,rbf,0.1,3,100
1869,81,46.46160373603779,35.201361590541495,No Imputation,0.7,most_frequent,wk_9_10,rbf,0.1,2,100
6764,82,46.477069191546285,26.354378457349696,KNN Imputation,0.7,mean,wk_10,rbf,0.1,6,10
561,83,46.65523299232755,34.10297007064318,No Imputation,0.7,most_frequent,wk_9_10,rbf,0.1,5,10
4727,84,46.67080421021685,46.69117332528512,KNN Imputation,0.7,most_frequent,wk_9_10,rbf,0.01,5,10
990,85,46.67080421021685,46.69117332528512,KNN Imputation,0.7,most_frequent,wk_9_10,rbf,0.01,6,10
9754,86,46.69670785634061,34.85326275785288,KNN Imputation,0.7,median,wk_10,rbf,0.01,5,10
6677,87,46.69670785634061,34.85326275785288,KNN Imputation,0.7,median,wk_10,rbf,0.01,3,10
5827,88,46.84186707784471,33.22883872488884,KNN Imputation,0.6,median,wk_9_10,rbf,0.1,2,10
1451,89,46.84186707784471,33.22883872488884,KNN Imputation,0.6,median,wk_9_10,rbf,0.1,3,10
444,90,46.879421154719346,35.80579082134076,KNN Imputation,0.7,mean,wk_10,rbf,0.01,2,10
2980,91,46.879421154719346,35.80579082134076,KNN Imputation,0.7,mean,wk_10,rbf,0.01,6,10
3760,92,46.879421154719346,35.80579082134076,KNN Imputation,0.7,mean,wk_10,rbf,0.01,3,10
4374,93,46.879421154719346,35.80579082134076,KNN Imputation,0.7,mean,wk_10,rbf,0.01,4,10
7103,94,46.95830776004091,26.49305343117561,KNN Imputation,0.7,mean,wk_9_10,rbf,0.1,4,100
5923,95,46.95830776004091,26.49305343117561,KNN Imputation,0.7,mean,wk_9_10,rbf,0.1,5,1000
772,96,46.95830776004091,26.49305343117561,KNN Imputation,0.7,mean,wk_9_10,rbf,0.1,6,100
4235,97,46.98795933801387,27.2458723724162,KNN Imputation,0.6,mean,wk_10,rbf,0.1,6,10
3134,98,47.04985745153459,23.689901797536297,No Imputation,0.6,median,wk_10,rbf,1,5,1000
8750,99,47.04985745153459,23.689901797536297,No Imputation,0.6,median,wk_10,rbf,1,4,1000
6565,100,47.04985745153465,23.689901797536177,No Imputation,0.6,median,wk_10,rbf,1,3,100
662,101,47.04985745153465,23.689901797536177,No Imputation,0.6,median,wk_10,rbf,1,4,100
3646,102,47.04985745153465,23.689901797536177,No Imputation,0.6,median,wk_10,rbf,1,5,100
1100,103,47.05596995612774,27.598819399778723,No Imputation,0.7,most_frequent,wk_10,rbf,1,2,1000
1153,104,47.05596995612774,27.598819399778723,No Imputation,0.7,most_frequent,wk_10,rbf,1,6,1000
1355,105,47.05596995612781,27.59881939977891,No Imputation,0.7,most_frequent,wk_10,rbf,1,2,100
8187,106,47.05596995612781,27.59881939977891,No Imputation,0.7,most_frequent,wk_10,rbf,1,3,100
8574,107,47.066828905155624,37.763822400423386,KNN Imputation,0.6,mean,wk_10,rbf,0.01,2,100
3614,108,47.066828905155624,37.763822400423386,KNN Imputation,0.6,mean,wk_10,rbf,0.01,6,100
3764,109,47.066828905155624,37.763822400423386,KNN Imputation,0.6,mean,wk_10,rbf,0.01,5,100
901,110,47.066828905155624,37.763822400423386,KNN Imputation,0.6,mean,wk_10,rbf,0.01,3,100
2779,111,47.14604921000238,25.80771200357079,KNN Imputation,0.7,mean,wk_9_10,rbf,0.1,6,10
4926,112,47.14604921000238,25.80771200357079,KNN Imputation,0.7,mean,wk_9_10,rbf,0.1,2,10
3523,113,47.14604921000238,25.80771200357079,KNN Imputation,0.7,mean,wk_9_10,rbf,0.1,3,10
2656,114,47.41590044124824,31.459646251748794,KNN Imputation,0.6,mean,wk_9_10,rbf,0.1,5,10
9472,115,47.41590044124824,31.459646251748794,KNN Imputation,0.6,mean,wk_9_10,rbf,0.1,3,10
4441,116,47.41590044124824,31.459646251748794,KNN Imputation,0.6,mean,wk_9_10,rbf,0.1,6,10
8236,117,47.44808711550399,28.941743061096016,No Imputation,0.7,mean,wk_10,rbf,0.01,2,10
1842,118,47.44808711550399,28.941743061096016,No Imputation,0.7,mean,wk_10,rbf,0.01,6,10
6592,119,47.44808711550399,28.941743061096016,No Imputation,0.7,mean,wk_10,rbf,0.01,5,10
2450,120,47.45835845836147,23.162249371696195,No Imputation,0.6,mean,wk_10,rbf,1,4,10
1295,121,47.48921770203833,27.54247168296931,No Imputation,0.7,most_frequent,wk_10,rbf,1,6,10
4438,122,47.48921770203833,27.54247168296931,No Imputation,0.7,most_frequent,wk_10,rbf,1,5,10
7144,123,47.636758453748286,46.12647892870146,No Imputation,0.7,mean,wk_9_10,rbf,0.01,2,10
7839,124,47.636758453748286,46.12647892870146,No Imputation,0.7,mean,wk_9_10,rbf,0.01,6,10
4322,125,47.7441987681489,27.837938977971728,KNN Imputation,0.7,median,wk_9_10,rbf,0.1,4,1000
6922,126,47.7441987681489,27.837938977971728,KNN Imputation,0.7,median,wk_9_10,rbf,0.1,4,100
3158,127,47.7441987681489,27.837938977971728,KNN Imputation,0.7,median,wk_9_10,rbf,0.1,5,1000
5445,128,47.7441987681489,27.837938977971728,KNN Imputation,0.7,median,wk_9_10,rbf,0.1,3,100
752,129,47.7441987681489,27.837938977971728,KNN Imputation,0.7,median,wk_9_10,rbf,0.1,6,1000
8609,130,47.7441987681489,27.837938977971728,KNN Imputation,0.7,median,wk_9_10,rbf,0.1,3,1000
7921,131,48.00264900528263,27.379517784906,KNN Imputation,0.7,median,wk_9_10,rbf,0.1,2,10
5055,132,48.00264900528263,27.379517784906,KNN Imputation,0.7,median,wk_9_10,rbf,0.1,6,10
7537,133,48.00264900528263,27.379517784906,KNN Imputation,0.7,median,wk_9_10,rbf,0.1,3,10
3027,134,48.00264900528263,27.379517784906,KNN Imputation,0.7,median,wk_9_10,rbf,0.1,5,10
823,135,48.00264900528263,27.379517784906,KNN Imputation,0.7,median,wk_9_10,rbf,0.1,4,10
491,136,48.02958189581473,37.59323517349809,No Imputation,0.7,mean,wk_10,rbf,0.1,2,1000
6907,137,48.02958189581473,37.59323517349809,No Imputation,0.7,mean,wk_10,rbf,0.1,6,1000
5555,138,48.02958189581473,37.59323517349809,No Imputation,0.7,mean,wk_10,rbf,0.1,3,1000
2086,139,48.0297877581992,37.59324020326175,No Imputation,0.7,mean,wk_10,rbf,0.1,5,100
2637,140,48.0297877581992,37.59324020326175,No Imputation,0.7,mean,wk_10,rbf,0.1,6,100
7603,141,48.0297877581992,37.59324020326175,No Imputation,0.7,mean,wk_10,rbf,0.1,3,100
6614,142,48.23830433690242,32.243925041453906,KNN Imputation,0.85,median,wk_10,rbf,0.01,6,10
8623,143,48.23830433690242,32.243925041453906,KNN Imputation,0.85,median,wk_10,rbf,0.01,3,10
2967,144,48.23830433690242,32.243925041453906,KNN Imputation,0.85,median,wk_10,rbf,0.01,2,10
9566,145,48.32165333586335,28.76336735266259,KNN Imputation,0.7,median,wk_10,rbf,0.1,4,10
7086,146,48.32165333586335,28.76336735266259,KNN Imputation,0.7,median,wk_10,rbf,0.1,3,10
4524,147,48.32165333586335,28.76336735266259,KNN Imputation,0.7,median,wk_10,rbf,0.1,5,10
5024,148,48.39011843185618,44.82483799851674,No Imputation,0.7,most_frequent,wk_9_10,rbf,0.01,3,10
4079,149,48.39011843185618,44.82483799851674,No Imputation,0.7,most_frequent,wk_9_10,rbf,0.01,5,10
451,150,48.39011843185618,44.82483799851674,No Imputation,0.7,most_frequent,wk_9_10,rbf,0.01,6,10
6950,151,48.39011843185618,44.82483799851674,No Imputation,0.7,most_frequent,wk_9_10,rbf,0.01,4,10
9274,152,48.45130498029072,27.103789414470008,No Imputation,0.6,most_frequent,wk_10,rbf,1,3,10
7314,153,48.45130498029072,27.103789414470008,No Imputation,0.6,most_frequent,wk_10,rbf,1,2,10
1106,154,48.45130498029072,27.103789414470008,No Imputation,0.6,most_frequent,wk_10,rbf,1,4,10
9938,155,48.45698114393198,46.977969693968795,No Imputation,0.95,mean,wk_9_10,rbf,0.01,5,100
483,156,48.45698114393198,46.977969693968795,No Imputation,0.95,mean,wk_9_10,rbf,0.01,6,1000
1464,157,48.45698114393198,46.977969693968795,No Imputation,0.95,mean,wk_9_10,rbf,0.01,4,1000
2888,158,48.45698114393198,46.977969693968795,No Imputation,0.95,mean,wk_9_10,rbf,0.01,4,100
3247,159,48.45698114393198,46.977969693968795,No Imputation,0.95,mean,wk_9_10,rbf,0.01,6,100
1954,160,48.51254548831609,23.983907833626667,No Imputation,0.6,median,wk_10,rbf,1,3,10
4498,161,48.51254548831609,23.983907833626667,No Imputation,0.6,median,wk_10,rbf,1,5,10
7882,162,48.51254548831609,23.983907833626667,No Imputation,0.6,median,wk_10,rbf,1,4,10
949,163,48.51254548831609,23.983907833626667,No Imputation,0.6,median,wk_10,rbf,1,6,10
9154,164,48.54309811115714,20.993162696935933,KNN Imputation,0.6,mean,wk_10,rbf,0.1,3,1
6822,165,48.54309811115714,20.993162696935933,KNN Imputation,0.6,mean,wk_10,rbf,0.1,4,1
953,166,48.54309811115714,20.993162696935933,KNN Imputation,0.6,mean,wk_10,rbf,0.1,5,1
5630,167,48.54309811115714,20.993162696935933,KNN Imputation,0.6,mean,wk_10,rbf,0.1,2,1
4157,168,48.557078844691745,27.484552736318513,No Imputation,0.6,most_frequent,wk_10,rbf,1,3,100
5092,169,48.557078844691745,27.484552736318513,No Imputation,0.6,most_frequent,wk_10,rbf,1,5,100
8822,170,48.557078844691844,27.484552736318598,No Imputation,0.6,most_frequent,wk_10,rbf,1,5,1000
6066,171,48.60284358761397,29.35376366519347,No Imputation,0.8,median,wk_10,rbf,0.01,5,10
7195,172,48.60284358761397,29.35376366519347,No Imputation,0.8,median,wk_10,rbf,0.01,4,10
8771,173,48.62557865231756,23.143782472856767,KNN Imputation,0.7,most_frequent,wk_10,rbf,0.01,6,10
5161,174,48.62557865231756,23.143782472856767,KNN Imputation,0.7,most_frequent,wk_10,rbf,0.01,2,10
5105,175,48.67826683746286,32.09683997216201,KNN Imputation,0.8,median,wk_10,rbf,0.01,6,10
5900,176,48.67826683746286,32.09683997216201,KNN Imputation,0.8,median,wk_10,rbf,0.01,4,10
6944,177,48.73227960510978,26.8274949661351,No Imputation,0.8,mean,wk_9_10,rbf,0.1,5,1000
4165,178,48.73227960510978,26.8274949661351,No Imputation,0.8,mean,wk_9_10,rbf,0.1,4,1000
8109,179,48.73227960510978,26.8274949661351,No Imputation,0.8,mean,wk_9_10,rbf,0.1,3,100
9329,180,48.743180585899786,27.064083928436453,No Imputation,0.7,mean,all,rbf,0.1,5,100
7363,181,48.743180585899786,27.064083928436453,No Imputation,0.7,mean,all,rbf,0.1,6,100
8311,182,48.743180585899786,27.064083928436453,No Imputation,0.7,mean,all,rbf,0.1,4,1000
855,183,48.743180585899786,27.064083928436453,No Imputation,0.7,mean,all,rbf,0.1,6,1000
1654,184,48.743180585899786,27.064083928436453,No Imputation,0.7,mean,all,rbf,0.1,3,100
7456,185,48.743180585899786,27.064083928436453,No Imputation,0.7,mean,all,rbf,0.1,3,1000
912,186,48.75216608084996,27.064599831880745,No Imputation,0.8,mean,all,rbf,0.1,4,100
4522,187,48.75216608084996,27.064599831880745,No Imputation,0.8,mean,all,rbf,0.1,5,1000
9157,188,48.75216608084996,27.064599831880745,No Imputation,0.8,mean,all,rbf,0.1,3,100
5976,189,48.760302975491086,27.06614968759358,No Imputation,0.7,median,all,rbf,0.1,2,100
1601,190,48.760302975491086,27.06614968759358,No Imputation,0.7,median,all,rbf,0.1,5,1000
1702,191,48.760302975491086,27.06614968759358,No Imputation,0.7,median,all,rbf,0.1,4,1000
4911,192,48.760302975491086,27.06614968759358,No Imputation,0.7,median,all,rbf,0.1,6,1000
3010,193,48.760302975491086,27.06614968759358,No Imputation,0.7,median,all,rbf,0.1,2,1000
3215,194,48.77027506451017,27.01620689206785,No Imputation,0.6,most_frequent,wk_9_10,rbf,1,5,1000
7417,195,48.77027506451017,27.01620689206785,No Imputation,0.6,most_frequent,wk_9_10,rbf,1,6,1000
9965,196,48.77027506451017,27.01620689206785,No Imputation,0.6,most_frequent,wk_9_10,rbf,1,3,1000
8028,197,48.78291934205041,27.067016665383235,No Imputation,0.8,median,all,rbf,0.1,6,1000
7660,198,48.78291934205041,27.067016665383235,No Imputation,0.8,median,all,rbf,0.1,3,1000
7376,199,48.78291934205041,27.067016665383235,No Imputation,0.8,median,all,rbf,0.1,6,100
921,200,48.78291934205041,27.067016665383235,No Imputation,0.8,median,all,rbf,0.1,5,100
6393,201,48.78291934205041,27.067016665383235,No Imputation,0.8,median,all,rbf,0.1,4,1000
1892,202,48.78291934205041,27.067016665383235,No Imputation,0.8,median,all,rbf,0.1,2,100
2952,203,48.793822109078,27.066550573808936,No Imputation,0.85,mean,all,rbf,0.1,4,1000
587,204,48.793822109078,27.066550573808936,No Imputation,0.85,mean,all,rbf,0.1,4,100
2655,205,48.793822109078,27.066550573808936,No Imputation,0.85,mean,all,rbf,0.1,5,100
3854,206,48.793822109078,27.066550573808936,No Imputation,0.85,mean,all,rbf,0.1,5,1000
8394,207,48.79578877252377,27.067075193359678,No Imputation,0.85,median,all,rbf,0.1,2,1000
121,208,48.79578877252377,27.067075193359678,No Imputation,0.85,median,all,rbf,0.1,3,100
8151,209,48.79578877252377,27.067075193359678,No Imputation,0.85,median,all,rbf,0.1,5,1000
5618,210,48.79578877252377,27.067075193359678,No Imputation,0.85,median,all,rbf,0.1,4,1000
1241,211,48.802322218925035,27.06703075152525,No Imputation,0.85,most_frequent,all,rbf,0.1,6,1000
1704,212,48.80233696717649,27.06626953964062,No Imputation,0.6,most_frequent,all,rbf,1,5,100
850,213,48.80233696717649,27.06626953964062,No Imputation,0.6,most_frequent,all,rbf,1,6,1000
9369,214,48.80233696717649,27.06626953964062,No Imputation,0.6,most_frequent,all,rbf,1,5,1000
6685,215,48.80233696965201,27.066269540148106,No Imputation,0.6,mean,wk_9_10,rbf,10,4,100
331,216,48.80233696965201,27.066269540148106,No Imputation,0.6,mean,wk_9_10,rbf,10,6,100
866,217,48.80233696965201,27.066269540148106,No Imputation,0.6,mean,wk_9_10,rbf,10,2,1000
8413,218,48.80233696965201,27.066269540148106,No Imputation,0.6,mean,wk_9_10,rbf,10,3,100
1675,219,48.80233696965201,27.066269540148106,No Imputation,0.6,mean,wk_9_10,rbf,10,3,1000
209,220,48.80233696966656,27.066269540148802,No Imputation,0.6,mean,all,rbf,1,4,1000
6590,221,48.80233696966656,27.066269540148802,No Imputation,0.6,mean,all,rbf,1,2,100
8182,222,48.80233696966656,27.066269540148802,No Imputation,0.6,mean,all,rbf,1,5,100
8930,223,48.80233696966656,27.066269540148802,No Imputation,0.6,mean,all,rbf,1,4,100
632,224,48.80233696966745,27.066269540149037,No Imputation,0.8,most_frequent,all,rbf,1,4,100
633,225,48.80233696966745,27.066269540149037,No Imputation,0.9,mean,all,rbf,10,4,1000
501,226,48.80233696966745,27.066269540149037,No Imputation,0.9,median,all,rbf,10,5,100
6750,227,48.80233696966745,27.066269540149037,No Imputation,0.9,median,all,rbf,100,3,100
8565,228,48.80233696966745,27.066269540149037,No Imputation,0.7,median,all,rbf,10,6,1000
4709,229,48.80233696966745,27.066269540149037,No Imputation,0.8,median,all,rbf,100,6,100
9246,230,48.80233696966745,27.066269540149037,No Imputation,0.95,mean,wk_9_10,rbf,100,2,1000
1337,231,48.80233696966745,27.066269540149037,No Imputation,0.9,mean,all,rbf,10,3,100
3587,232,48.80233696966745,27.066269540149037,No Imputation,0.7,median,all,rbf,10,3,1000
446,233,48.80233696966745,27.066269540149037,No Imputation,0.8,mean,all,rbf,1,4,100
2679,234,48.80233696966745,27.066269540149037,No Imputation,0.8,most_frequent,all,rbf,10,6,100
8113,235,48.80233696966745,27.066269540149037,No Imputation,0.95,most_frequent,all,rbf,10,6,100
8684,236,48.80233696966745,27.066269540149037,No Imputation,0.9,mean,all,rbf,100,6,100
3860,237,48.80233696966745,27.066269540149037,No Imputation,0.6,mean,all,rbf,100,6,1000
9173,238,48.80233696966745,27.066269540149037,No Imputation,0.9,mean,all,rbf,1,5,1000
3421,239,48.80233696966745,27.066269540149037,No Imputation,0.85,median,all,rbf,100,6,100
6141,240,48.80233696966745,27.066269540149037,No Imputation,0.7,most_frequent,all,rbf,100,2,100
3777,241,48.80233696966745,27.066269540149037,No Imputation,0.7,median,all,rbf,100,6,100
2690,242,48.80233696966745,27.066269540149037,No Imputation,0.7,mean,wk_9_10,rbf,10,6,1000
2157,243,48.80233696966745,27.066269540149037,No Imputation,0.9,median,wk_9_10,rbf,100,5,1000
8679,244,48.80233696966745,27.066269540149037,No Imputation,0.6,most_frequent,wk_9_10,rbf,100,4,1000
1327,245,48.80233696966745,27.066269540149037,No Imputation,0.95,most_frequent,all,rbf,10,3,1000
2684,246,48.80233696966745,27.066269540149037,No Imputation,0.6,median,all,rbf,10,4,100
5095,247,48.80233696966745,27.066269540149037,No Imputation,0.95,mean,wk_9_10,rbf,10,3,1000
644,248,48.80233696966745,27.066269540149037,No Imputation,0.85,mean,all,rbf,100,5,1000
5508,249,48.80233696966745,27.066269540149037,No Imputation,0.9,most_frequent,all,rbf,1,5,1000
4124,250,48.80233696966745,27.066269540149037,No Imputation,0.95,mean,wk_9_10,rbf,10,6,1000
4097,251,48.80233696966745,27.066269540149037,No Imputation,0.95,median,all,rbf,100,6,1000
7648,252,48.80233696966745,27.066269540149037,No Imputation,0.6,median,wk_9_10,rbf,10,6,100
3123,253,48.80233696966745,27.066269540149037,No Imputation,0.85,mean,wk_9_10,rbf,100,2,100
8135,254,48.80233696966745,27.066269540149037,No Imputation,0.85,most_frequent,all,rbf,100,4,1000
9630,255,48.80233696966745,27.066269540149037,No Imputation,0.95,median,all,rbf,1,4,1000
9624,256,48.80233696966745,27.066269540149037,No Imputation,0.85,most_frequent,all,rbf,1,2,100
6507,257,48.80233696966745,27.066269540149037,No Imputation,0.95,median,all,rbf,10,6,1000
1760,258,48.80233696966745,27.066269540149037,No Imputation,0.85,most_frequent,all,rbf,10,3,100
7131,259,48.80233696966745,27.066269540149037,No Imputation,0.6,mean,all,rbf,10,2,1000
4729,260,48.80233696966745,27.066269540149037,No Imputation,0.85,median,wk_9_10,rbf,100,2,1000
572,261,48.80233696966745,27.066269540149037,No Imputation,0.7,most_frequent,wk_9_10,rbf,100,3,1000
3570,262,48.80233696966745,27.066269540149037,No Imputation,0.9,mean,wk_9_10,rbf,100,2,100
6144,263,48.80233696966745,27.066269540149037,No Imputation,0.95,most_frequent,wk_9_10,rbf,10,4,1000
3859,264,48.80233696966745,27.066269540149037,No Imputation,0.6,most_frequent,all,rbf,100,4,1000
7828,265,48.80233696966745,27.066269540149037,No Imputation,0.7,most_frequent,all,rbf,10,5,100
3222,266,48.80233696966745,27.066269540149037,No Imputation,0.7,mean,wk_9_10,rbf,10,6,100
1288,267,48.80233696966745,27.066269540149037,No Imputation,0.95,median,all,rbf,1,2,1000
5059,268,48.80233696966745,27.066269540149037,No Imputation,0.8,median,all,rbf,1,5,100
9961,269,48.80233696966745,27.066269540149037,No Imputation,0.9,median,all,rbf,1,3,100
7831,270,48.80233696966745,27.066269540149037,No Imputation,0.6,mean,wk_9_10,rbf,100,4,1000
5686,271,48.80233696966745,27.066269540149037,No Imputation,0.9,mean,all,rbf,100,2,100
5105,272,48.80233696966745,27.066269540149037,No Imputation,0.85,mean,all,rbf,100,3,100
