,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
3634,220,-0.6289465896194185,0.0622318177336252,0.85,most_frequent,wk_10,poly,100,3,0.1
3969,221,-0.6291829208422044,0.07038706631126297,0.8,most_frequent,wk_9_10,poly,100,2,100
4029,222,-0.6292598295842875,0.14881821881420942,0.6,median,wk_9_10,linear,1,4,1000
9954,223,-0.6293407506011106,0.13852562735983573,0.6,most_frequent,wk_10,rbf,0.01,4,1
5584,224,-0.6293526441439699,0.08079606501685424,0.95,most_frequent,all,poly,0.01,6,100
396,225,-0.6293599965197155,0.13696260184926992,0.95,mean,wk_10,rbf,0.1,2,10
7948,226,-0.6298058513315193,0.10617821860399938,0.6,mean,wk_10,poly,10,2,100
4080,227,-0.6298334633276481,0.15114214284898186,0.85,most_frequent,wk_10,rbf,0.1,3,10
9600,228,-0.6300244163698272,0.19579355063816142,0.9,median,all,rbf,0.01,4,1
3495,229,-0.6300535874645442,0.18842845395745794,0.95,most_frequent,wk_10,rbf,0.1,3,1000
3170,230,-0.6302246951336354,0.18797025498083605,0.8,median,all,rbf,0.01,4,0.01
6955,231,-0.6304841216572745,0.3075125382187996,0.9,most_frequent,wk_10,poly,0.01,5,100
771,232,-0.6304909793048153,0.09190991905919467,0.7,median,wk_10,poly,100,6,0.1
6880,233,-0.6308050259469258,0.046960520975588824,0.6,most_frequent,wk_9_10,rbf,0.01,5,100
834,234,-0.630890493891101,0.13358247371722326,0.6,median,wk_9_10,rbf,0.01,4,1000
9957,235,-0.6309940730267048,0.1025614247321312,0.85,mean,all,linear,0.01,3,100
5482,236,-0.6314107029992473,0.09728211021843455,0.95,median,wk_10,rbf,0.1,5,1
5088,237,-0.6317985166432181,0.09198112509375345,0.85,most_frequent,wk_9_10,poly,0.01,5,1
3218,238,-0.6318941126609496,0.10663752893099303,0.85,most_frequent,wk_9_10,poly,0.01,2,1
2604,239,-0.6319659802438969,0.1458618994501109,0.8,most_frequent,wk_10,rbf,0.1,5,100
8238,240,-0.6321019626057484,0.17050280882524788,0.9,most_frequent,wk_10,rbf,0.1,6,10
8627,241,-0.6321223763255044,0.12548733772346493,0.6,median,wk_10,linear,1,4,100
9534,242,-0.6321413421669483,0.07640733132667936,0.6,median,wk_10,poly,0.01,4,100
6516,243,-0.6324632201341659,0.09177269892645977,0.85,most_frequent,all,linear,100,6,10
6909,244,-0.632608111133836,0.07812927148761986,0.95,most_frequent,all,poly,1,6,100
5961,245,-0.6326381944303318,0.13130039436860202,0.6,median,wk_9_10,rbf,0.01,5,1000
2784,246,-0.6327196154804994,0.19089637751683414,0.9,most_frequent,wk_9_10,poly,0.01,5,10
8567,247,-0.6327621339725622,0.15111852202295697,0.6,mean,wk_9_10,rbf,0.1,2,10
1240,248,-0.6329976356479659,0.11885391277960727,0.7,median,all,linear,0.01,3,0.01
4734,249,-0.6331611740214088,0.15799225467019543,0.6,most_frequent,wk_10,rbf,0.01,6,10
4016,250,-0.633165673646897,0.25926652446829607,0.95,mean,wk_9_10,poly,100,6,10
8016,251,-0.6332812758348564,0.11516038694089505,0.6,median,wk_9_10,rbf,0.1,6,100
759,252,-0.6333808634233591,0.10284601109753896,0.9,most_frequent,all,poly,100,6,0.01
6060,253,-0.6334672833211898,0.14966902283113212,0.7,median,wk_9_10,poly,10,6,1
9847,254,-0.6336196183758981,0.3258735235934036,0.7,most_frequent,all,rbf,0.01,2,1000
8243,255,-0.6338264651553505,0.06635240838194821,0.95,most_frequent,all,linear,0.01,4,100
8570,256,-0.6341245993844205,0.13588080575824757,0.85,mean,wk_10,poly,0.1,5,0.01
5850,257,-0.6341322390245951,0.19164847770219823,0.9,mean,all,rbf,0.01,3,1
8533,258,-0.6341409255126209,0.15205388452338053,0.8,median,wk_10,linear,10,2,10
2179,259,-0.6342680312582043,0.17658005593852186,0.7,median,wk_9_10,poly,0.1,6,100
5326,260,-0.6343103935012248,0.1401009499125013,0.7,mean,wk_9_10,poly,0.1,6,0.1
8153,261,-0.6344669206579171,0.13624102826950532,0.95,median,all,poly,0.01,4,0.01
3314,262,-0.6345382538937179,0.10551918834595886,0.9,most_frequent,wk_9_10,linear,10,6,0.1
3262,263,-0.6345599564023499,0.0819699918677988,0.9,most_frequent,wk_10,poly,10,3,10
8050,264,-0.6349265720327586,0.09523592837344436,0.6,mean,wk_9_10,poly,100,6,100
3241,265,-0.634936707856976,0.19926127882687333,0.6,most_frequent,all,rbf,0.01,4,10
7745,266,-0.6349540835938396,0.06766057606638845,0.85,most_frequent,wk_10,poly,1,3,0.01
5330,267,-0.635451271723167,0.06984673441276787,0.7,mean,all,linear,0.1,2,100
431,268,-0.6355629893529086,0.0750969987461255,0.9,median,wk_10,rbf,0.1,5,1000
1662,269,-0.6362127245226048,0.0809792633758428,0.6,mean,wk_9_10,poly,1,6,0.01
4454,270,-0.6365375379151726,0.11019100476206994,0.9,most_frequent,all,poly,1,6,1
2607,271,-0.6367165061299737,0.08483763902429148,0.6,most_frequent,wk_10,poly,0.1,5,1
9134,272,-0.6367790894998857,0.10945441825404434,0.7,median,wk_9_10,poly,0.1,4,1000
3268,273,-0.6371914772801255,0.15300901068257367,0.95,mean,wk_9_10,poly,0.1,2,0.01
2592,274,-0.6372325973412877,0.16562395398053079,0.9,mean,all,rbf,0.01,2,1
6222,275,-0.6376692058532935,0.08003794095091743,0.95,most_frequent,wk_9_10,linear,0.1,2,1
6090,276,-0.6377586668410701,0.11099700323099648,0.9,median,wk_10,linear,0.1,5,0.1
9722,277,-0.637856526018103,0.26514263093623897,0.95,most_frequent,all,poly,0.1,2,0.1
4619,278,-0.6379715171999132,0.08703572921125276,0.85,mean,wk_9_10,poly,0.01,5,10
8247,279,-0.6380431293319786,0.09132388962071462,0.9,most_frequent,wk_10,poly,100,3,1
8993,280,-0.6387111802254679,0.15448521184034933,0.85,most_frequent,wk_9_10,linear,0.1,6,100
9640,281,-0.6387562002030991,0.08605541776360887,0.8,mean,wk_10,poly,100,3,0.01
2621,282,-0.6387672782154958,0.11409951052240269,0.95,median,all,poly,1,3,0.01
5906,283,-0.6390730093281971,0.0846916610350664,0.9,most_frequent,all,poly,0.01,6,1
18,284,-0.6390767605677219,0.07594247348507589,0.6,median,wk_10,poly,0.1,5,100
3895,285,-0.6393155743969081,0.18365733970771753,0.7,median,wk_10,rbf,0.01,6,10
